time_since_last_recording,latency,cost,reliability
1720.0,0.030518293380737305,25.0,1
734.0,0.0312807559967041,50.0,1
1853.0,0.03394484519958496,31.6,1
832.0,0.03172159194946289,74.5,1
2032.0,0.0314333438873291,25.5,1
420.0,0.03130197525024414,25.0,1
1740.0,0.030666112899780273,24.1,1
950.0,0.03161764144897461,24.1,1
1318.0,0.02966141700744629,40.4,1
1269.0,0.033612728118896484,25.5,1
1115.0,0.03169679641723633,26.8,1
1341.0,0.030872821807861328,25.5,1
1552.0,0.030262231826782227,24.1,1
877.0,0.03065657615661621,24.1,1
1855.0,0.03146934509277344,23.6,1
1104.0,0.028815031051635742,25.9,1
1205.0,0.03238081932067871,50.0,1
873.0,0.03112339973449707,38.6,1
1788.0,0.031816720962524414,49.1,1
1050.0,0.029708147048950195,25.9,1
1160.0,0.03072977066040039,27.3,1
1175.0,0.03226494789123535,25.5,1
