simRun, predUpDown, predUpDownLateny, predUpDownCost, predTightLoose, predTightLooseLatency, predTightLooseCosts, realUpDown, realUpDownLateny, realUpDownCost, realTightLoose, realTightLooseLatency, realTightLooseCosts, targetsDetected, destroyed, whereDestroyed.x, missionSuccess, decisionTimeAvg, decisionTimeVar
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0.0315264,0.0010744
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0.0315264,0.0010744
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0.0315264,0.0010744
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0.0315264,0.0010744
1,2,1.000000,17.000000,0,0,0,2,1.000000,17.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0.0315264,0.0010744
1,2,1.000000,17.000000,0,0,0,2,1.000000,17.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,1,0.000000,16.000000,0,0,0,1,0.000000,16.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,0,1,40,0,0.0315264,0.0010744
